iter	MultiClass
1515	0.6594149797
1516	0.6593944742
1517	0.6593705511
1518	0.6593556817
1519	0.6593328378
1520	0.6593169491
1521	0.659304298
1522	0.6592764178
1523	0.6592523748
1524	0.659219578
1525	0.6591986528
1526	0.6591809054
1527	0.6591488281
1528	0.6591256845
1529	0.6591102754
1530	0.6590862324
1531	0.6590669261
1532	0.659048639
1533	0.65900481
1534	0.6589742916
1535	0.6589492294
1536	0.658910257
1537	0.6588793189
1538	0.658859293
1539	0.6588441837
1540	0.6588039522
1541	0.6587746929
1542	0.6587510097
1543	0.6587296048
1544	0.6587099388
1545	0.6586918316
1546	0.6586507007
1547	0.6586267177
1548	0.6586029745
1549	0.658573955
1550	0.6585591455
1551	0.6585394794
1552	0.6585141174
1553	0.6584966098
1554	0.6584761043
1555	0.6584585367
1556	0.6584347935
1557	0.6584163266
1558	0.6583863478
1559	0.6583754955
1560	0.6583538508
1561	0.6583376623
1562	0.6583226129
1563	0.6582923943
1564	0.658277285
1565	0.6582540814
1566	0.6582384325
1567	0.6582097128
1568	0.658186809
1569	0.6581555112
1570	0.6581373441
1571	0.6581082646
1572	0.6580882988
1573	0.6580649153
1574	0.6580448295
1575	0.6580268423
1576	0.6580052576
1577	0.6579885294
1578	0.6579676042
1579	0.6579417625
1580	0.6579282721
1581	0.6579030899
1582	0.6578820448
1583	0.657864777
1584	0.657854884
1585	0.6578314406
1586	0.6578174105
1587	0.6578040999
1588	0.6577795173
1589	0.6577536157
1590	0.6577392858
1591	0.6577271744
1592	0.6576972556
1593	0.6576778893
1594	0.6576631397
1595	0.6576449126
1596	0.6576193707
1597	0.6576010836
1598	0.6575862142
1599	0.6575736231
1600	0.6575556358
1601	0.6575324922
1602	0.6574965177
1603	0.6574725946
1604	0.6574571255
1605	0.6574328427
1606	0.6574083201
1607	0.6573785212
1608	0.6573595746
1609	0.6573401483
1610	0.657312388
1611	0.6572745548
1612	0.6572466146
1613	0.6572339036
1614	0.6572117792
1615	0.6571961303
1616	0.6571788026
1617	0.6571520015
1618	0.6571338344
1619	0.6571255602
1620	0.6571042154
1621	0.6570783137
1622	0.657046836
1623	0.6570297481
1624	0.6570074439
1625	0.6569910155
1626	0.656946527
1627	0.6569261414
1628	0.6569052762
1629	0.656888548
1630	0.6568634858
1631	0.656832008
1632	0.6568107831
1633	0.6567858407
1634	0.6567625772
1635	0.656741652
1636	0.6567197675
1637	0.6566848122
1638	0.656663887
1639	0.6566387049
1640	0.6566080665
1641	0.6565884005
1642	0.6565602204
1643	0.6565386357
1644	0.6565174707
1645	0.6564920487
1646	0.6564794576
1647	0.6564666866
1648	0.6564512176
1649	0.6564345494
1650	0.6564131445
1651	0.6563948575
1652	0.6563721335
1653	0.6563469514
1654	0.6563253667
1655	0.6563103173
1656	0.6562891523
1657	0.6562601328
1658	0.6562467023
1659	0.6562091689
1660	0.6561912416
1661	0.6561770916
1662	0.6561570058
1663	0.6561212711
1664	0.6561041832
1665	0.6560701273
1666	0.6560571165
1667	0.6560143068
1668	0.655994341
1669	0.6559683194
1670	0.6559469145
1671	0.655916576
1672	0.6559023661
1673	0.6558901347
1674	0.6558737064
1675	0.6558487041
1676	0.655830357
1677	0.6558159672
1678	0.6557925238
1679	0.6557790334
1680	0.6557641039
1681	0.655739941
1682	0.6557226733
1683	0.6557037866
1684	0.6556796237
1685	0.6556551011
1686	0.6556349554
1687	0.655612891
1688	0.6556007196
1689	0.6555830321
1690	0.6555611476
1691	0.6555452588
1692	0.6555320082
1693	0.6555170188
1694	0.6554934555
1695	0.6554719307
1696	0.6554641962
1697	0.6554432111
1698	0.6554210867
1699	0.655409455
1700	0.6553902686
1701	0.6553686239
1702	0.6553427222
1703	0.6553275529
1704	0.6552941566
1705	0.6552771886
1706	0.6552608202
1707	0.6552344389
1708	0.6552190897
1709	0.6552005628
1710	0.6551580529
1711	0.6551331106
1712	0.655121179
1713	0.6550886221
1714	0.6550685962
1715	0.6550462321
1716	0.6550233283
1717	0.6550047414
1718	0.6549802788
1719	0.6549624114
1720	0.6549344112
1721	0.6549186424
1722	0.6549019742
1723	0.65487967
1724	0.6548628219
1725	0.654845674
1726	0.6548035838
1727	0.6547867358
1728	0.6547627527
1729	0.6547490824
1730	0.6547292365
1731	0.6547024954
1732	0.6546696986
1733	0.6546557285
1734	0.6546342637
1735	0.6546214328
1736	0.6546035055
1737	0.6545875567
1738	0.6545630341
1739	0.6545481047
1740	0.6545230424
1741	0.6545057746
1742	0.6544889266
1743	0.6544731577
1744	0.654451513
1745	0.6544295086
1746	0.6544137398
1747	0.6543790843
1748	0.6543539621
1749	0.6543434695
1750	0.6543267414
1751	0.6543077348
1752	0.6542826726
1753	0.6542628266
1754	0.6542441198
1755	0.6542186379
1756	0.6542003508
1757	0.6541847019
1758	0.654174629
1759	0.6541477081
1760	0.6541221662
1761	0.6541049583
1762	0.6540901488
1763	0.6540775577
1764	0.6540565126
1765	0.6540455404
1766	0.6540266538
1767	0.6540012318
1768	0.6539781481
1769	0.6539583022
1770	0.6539370172
1771	0.6539191499
1772	0.6538993039
1773	0.6538796378
1774	0.6538584728
1775	0.6538169822
1776	0.6538005538
1777	0.6537844252
1778	0.6537639797
1779	0.6537455128
1780	0.653728245
1781	0.6537164933
1782	0.653687234
1783	0.6536724845
1784	0.6536496406
1785	0.6536209809
1786	0.6536108481
1787	0.6535766123
1788	0.6535598842
1789	0.6535400382
1790	0.6535297255
1791	0.6535126376
1792	0.6534947103
1793	0.6534713868
1794	0.6534537593
1795	0.6534261788
1796	0.6534080716
1797	0.6533895447
1798	0.6533639429
1799	0.6533394202
1800	0.6533150775
1801	0.6532885163
1802	0.6532581178
1803	0.6532251411
1804	0.6532007384
1805	0.6531796933
1806	0.6531525325
1807	0.6531359243
1808	0.6531130804
1809	0.6530807633
1810	0.6530553413
1811	0.6530311185
1812	0.6530153496
1813	0.6529924458
1814	0.6529798547
1815	0.65295833
1816	0.6529492164
1817	0.652931469
1818	0.6529192376
1819	0.6529052076
1820	0.6528818241
1821	0.6528635371
1822	0.6528510059
1823	0.6528074168
1824	0.6527700033
1825	0.6527404442
1826	0.6527208381
1827	0.6527059086
1828	0.6526851034
1829	0.6526698142
1830	0.6526534458
1831	0.6526383365
1832	0.652620709
1833	0.6526071585
1834	0.6525871927
1835	0.6525522374
1836	0.6525317319
1837	0.6524915004
1838	0.6524678771
1839	0.6524533674
1840	0.6524393373
1841	0.6524187719
1842	0.6524000651
1843	0.6523815982
1844	0.6523532982
1845	0.6523314137
1846	0.6523074307
1847	0.6522892636
1848	0.6522721157
1849	0.6522559871
1850	0.6522357814
1851	0.6522172545
1852	0.6521866762
1853	0.6521617938
1854	0.6521456053
1855	0.6521152068
1856	0.6520899646
1857	0.6520721572
1858	0.6520571079
1859	0.6520405596
1860	0.6520253304
1861	0.6520073431
1862	0.6519923537
1863	0.6519760453
1864	0.6519532614
1865	0.6519353341
1866	0.6519187258
1867	0.6519059549
1868	0.65188455
1869	0.6518669825
1870	0.651853552
1871	0.651839402
1872	0.651819556
1873	0.6518048065
1874	0.6517827421
1875	0.6517678726
1876	0.6517608576
1877	0.6517401722
1878	0.6517302193
1879	0.6517086346
1880	0.6516908272
1881	0.6516752382
1882	0.6516526342
1883	0.6516407626
1884	0.6516112635
1885	0.6515971135
1886	0.6515689334
1887	0.6515486078
1888	0.6515339182
1889	0.6515221665
1890	0.6515113742
1891	0.6514841535
1892	0.6514739007
1893	0.6514532753
1894	0.651421198
1895	0.6514090266
1896	0.6513890608
1897	0.6513771892
1898	0.6513585424
1899	0.6513205293
1900	0.6512995441
1901	0.6512822164
1902	0.6512650685
1903	0.6512505588
1904	0.6512341304
1905	0.651223398
1906	0.6511941987
1907	0.6511746525
1908	0.6511549865
1909	0.6511325623
1910	0.6511116371
1911	0.6510997655
1912	0.6510840567
1913	0.6510695469
1914	0.6510549173
1915	0.6510184031
1916	0.6509892038
1917	0.6509767326
1918	0.6509566468
1919	0.6509419572
1920	0.650926788
1921	0.650906942
1922	0.6508883552
1923	0.6508562179
1924	0.6508358923
1925	0.6508101106
1926	0.650795421
1927	0.6507776136
1928	0.6507508725
1929	0.650729048
1930	0.6507082427
1931	0.6506705294
1932	0.650652722
1933	0.6506345548
1934	0.6506195654
1935	0.6506025375
1936	0.6505847301
1937	0.6505719591
1938	0.6505578691
1939	0.6505434793
1940	0.6505087039
1941	0.6504852605
1942	0.6504594788
1943	0.6504390332
1944	0.6504303394
1945	0.6504131915
1946	0.6503952642
1947	0.6503737994
1948	0.6503567715
1949	0.6503382446
1950	0.6503244543
1951	0.6503027497
1952	0.6502946554
1953	0.6502682741
1954	0.6502523254
1955	0.6502315801
1956	0.6502180896
1957	0.6501964449
1958	0.6501845134
1959	0.6501714426
1960	0.6501587316
1961	0.650141284
1962	0.6500999732
1963	0.6500806669
1964	0.6500532663
1965	0.6500278443
1966	0.6500193903
1967	0.6500078185
1968	0.6499736427
1969	0.649956195
1970	0.649944923
1971	0.6499268758
1972	0.6499112868
1973	0.6498892824
1974	0.6498618218
1975	0.6498494706
1976	0.6498272863
1977	0.6498061212
1978	0.6497774016
1979	0.6497464635
1980	0.6497289559
1981	0.6497165446
1982	0.6497020349
1983	0.6496805101
1984	0.649667979
1985	0.649645375
1986	0.64962427
1987	0.6496108395
1988	0.6495903939
1989	0.6495601753
1990	0.6495395499
1991	0.6495144877
1992	0.6494954212
1993	0.6494822905
1994	0.649463164
1995	0.6494460761
1996	0.6494300674
1997	0.6494121401
1998	0.6493979302
1999	0.6493895961
2000	0.6493701698
2001	0.6493560798
2002	0.6493419298
2003	0.6493244222
2004	0.6493111116
2005	0.6492857496
2006	0.6492676424
2007	0.6492461776
2008	0.6492241732
2009	0.6492083444
2010	0.6491930552
2011	0.6491781857
2012	0.6491528836
2013	0.649136875
2014	0.6491151703
2015	0.6491041381
2016	0.6490886091
2017	0.6490613284
2018	0.6490481378
2019	0.6490300306
2020	0.6490115637
2021	0.6489903986
2022	0.6489740902
2023	0.6489622785
2024	0.6489340985
2025	0.6489223468
2026	0.648910775
2027	0.6489033403
2028	0.6488900896
2029	0.6488645477
2030	0.6488405647
2031	0.6488361878
2032	0.6488170014
2033	0.6488037508
2034	0.6487865429
2035	0.6487716735
2036	0.6487508682
2037	0.6487362985
2038	0.6486979257
2039	0.6486810776
2040	0.6486555956
2041	0.64863533
2042	0.648612666
2043	0.6485991756
2044	0.6485874239
2045	0.6485760319
2046	0.6485537277
2047	0.6485243485
2048	0.6485130165
2049	0.6484950892
2050	0.6484703268
2051	0.6484532389
2052	0.6484371103
2053	0.6484225406
2054	0.6484025148
2055	0.6483742148
2056	0.6483619235
2057	0.6483396792
2058	0.6482931522
2059	0.648277863
2060	0.6482559785
2061	0.6482404495
2062	0.648219944
2063	0.6482053144
2064	0.6481926033
2065	0.6481749758
2066	0.64815501
2067	0.6481431983
2068	0.6481268299
2069	0.648099909
2070	0.6480818617
2071	0.6480594376
2072	0.648048945
2073	0.6480322768
2074	0.648009373
2075	0.6479926449
2076	0.6479793943
2077	0.647954332
2078	0.6479336466
2079	0.647906306
2080	0.6478906571
2081	0.6478747084
2082	0.647866794
2083	0.6478473078
2084	0.6478288408
2085	0.6478098343
2086	0.6477939455
2087	0.6477691831
2088	0.6477505962
2089	0.6477365661
2090	0.6477134225
2091	0.6476981334
2092	0.6476845829
2093	0.6476501073
2094	0.6476255247
2095	0.647612394
2096	0.6476045996
2097	0.6475849934
2098	0.647570124
2099	0.6475595115
2100	0.6475520168
2101	0.6475355884
2102	0.6475204191
2103	0.6474940378
2104	0.6474801277
2105	0.6474596222
2106	0.6474490097
2107	0.6474339004
2108	0.6474195705
2109	0.6474049409
2110	0.6473871934
2111	0.6473779
2112	0.6473540969
2113	0.6473394672
2114	0.6473171031
2115	0.6472872442
2116	0.6472669186
2117	0.6472488714
2118	0.6472266271
2119	0.6472177534
2120	0.6471973678
2121	0.6471736846
2122	0.6471585753
2123	0.6471439456
2124	0.6471260783
2125	0.647113727
2126	0.6470905834
2127	0.6470804506
2128	0.6470549087
2129	0.6470363218
2130	0.6470245102
2131	0.6470131182
2132	0.6469963301
2133	0.6469793022
2134	0.6469644327
2135	0.6469412891
2136	0.6469269592
2137	0.6469021368
2138	0.6468744964
2139	0.6468559695
2140	0.6468329458
2141	0.6468050655
2142	0.6467932539
2143	0.6467823416
2144	0.6467765257
2145	0.646763455
2146	0.6467467868
2147	0.6467228037
2148	0.6467148294
2149	0.6467015188
2150	0.6466823324
2151	0.6466699811
2152	0.6466459981
2153	0.6466254926
2154	0.6466105032
2155	0.6465961734
2156	0.6465763874
2157	0.6465623573
2158	0.6465478476
2159	0.646528841
2160	0.6465167296
2161	0.6465051578
2162	0.6464905281
2163	0.6464532345
2164	0.6464352473
2165	0.6464110244
2166	0.646390399
2167	0.6463704332
2168	0.6463517264
2169	0.646331101
2170	0.6463121544
2171	0.6463033406
2172	0.6462866125
2173	0.6462630492
2174	0.6462383466
2175	0.6462222181
2176	0.6462084878
2177	0.6461915798
2178	0.6461782692
2179	0.6461545859
2180	0.646143194
2181	0.6461204701
2182	0.6461020631
2183	0.646088033
2184	0.6460691464
2185	0.646061232
2186	0.6460277757
2187	0.6460159041
2188	0.6459994757
2189	0.6459883236
2190	0.6459811287
2191	0.6459658395
2192	0.6459461135
2193	0.6459266873
2194	0.6459052824
2195	0.6458833979
2196	0.6458697875
2197	0.6458546782
2198	0.6458422071
2199	0.6458269778
2200	0.645814087
2201	0.6458025751
2202	0.6457827292
2203	0.6457681595
2204	0.6457550887
2205	0.6457409387
2206	0.6457266688
2207	0.6457126388
2208	0.6456996879
2209	0.6456824202
2210	0.6456708483
2211	0.6456452465
2212	0.645630317
2213	0.6456143683
2214	0.6455956616
2215	0.6455801326
2216	0.6455642438
2217	0.6455496741
2218	0.6455313871
2219	0.6455057252
2220	0.6454928344
2221	0.6454702903
2222	0.6454540418
2223	0.6454401317
2224	0.6454256819
2225	0.6454116518
2226	0.6453946838
2227	0.6453761569
2228	0.6453655445
2229	0.6453554716
2230	0.6453472574
2231	0.6453387434
2232	0.6453286106
2233	0.6453226748
2234	0.6452992314
2235	0.6452739293
2236	0.645257381
2237	0.6452308198
2238	0.6452219461
2239	0.6452045584
2240	0.645183933
2241	0.645152875
2242	0.645128832
2243	0.6451078469
2244	0.6450953157
2245	0.6450876412
2246	0.645076549
2247	0.6450700136
2248	0.6450601806
2249	0.6450414139
2250	0.6450284631
2251	0.6450173709
2252	0.6450096963
2253	0.6449862529
2254	0.6449752207
2255	0.6449567538
2256	0.6449396059
2257	0.6449290534
2258	0.6449022524
2259	0.6448915799
2260	0.6448806077
2261	0.6448593827
2262	0.6448450529
2263	0.6448266459
2264	0.6448159735
2265	0.6448020633
2266	0.6447867741
2267	0.6447651894
2268	0.6447485812
2269	0.6447369494
2270	0.6447255575
2271	0.6447040327
2272	0.6446860454
2273	0.6446659596
2274	0.6446510902
2275	0.6446320237
2276	0.6446107987
2277	0.6445949699
2278	0.6445801604
2279	0.6445652309
2280	0.644550961
2281	0.6445384899
2282	0.6445249395
2283	0.6445103098
2284	0.6444961598
2285	0.6444785923
2286	0.6444611446
2287	0.6444441167
2288	0.644433804
2289	0.644418275
2290	0.6444013669
2291	0.6443855981
2292	0.6443700691
2293	0.6443544801
2294	0.6443395507
2295	0.6443230624
2296	0.6443025569
2297	0.6442929037
2298	0.6442833705
2299	0.6442759357
2300	0.6442595673
2301	0.644243019
2302	0.6442280296
2303	0.6442110616
2304	0.6442015883
2305	0.6441903763
2306	0.6441834212
2307	0.6441658536
2308	0.6441544017
2309	0.6441394124
2310	0.6441267613
2311	0.6441147098
2312	0.6440906669
2313	0.6440774762
2314	0.6440638059
2315	0.6440497758
2316	0.6440293902
2317	0.6440166792
2318	0.6439953943
2319	0.6439772871
2320	0.6439628973
2321	0.6439493469
2322	0.6439320192
2323	0.6439229656
2324	0.6439154709
2325	0.6439003616
2326	0.6438800959
2327	0.6438652864
2328	0.6438484983
2329	0.6438292519
2330	0.6438173803
2331	0.6438047892
2332	0.6437827848
2333	0.643767016
2334	0.6437554441
2335	0.643734399
2336	0.6437229471
2337	0.6436969855
2338	0.6436869726
2339	0.6436706042
2340	0.6436585527
2341	0.6436477604
2342	0.643638347
2343	0.643622878
2344	0.643607289
2345	0.6435892418
2346	0.6435736528
2347	0.6435586634
2348	0.6435431944
2349	0.6435175925
2350	0.6435078794
2351	0.6434954082
2352	0.6434798192
2353	0.6434675279
2354	0.6434425856
2355	0.6434294549
2356	0.6434107481
2357	0.6433918015
2358	0.6433807094
2359	0.6433676387
2360	0.643354448
2361	0.6433413173
2362	0.6433300453
2363	0.6433137368
2364	0.6432916724
2365	0.6432744646
2366	0.6432574367
2367	0.6432384901
2368	0.643227278
2369	0.6431974791
2370	0.6431804511
2371	0.6431714575
2372	0.6431575474
2373	0.6431351832
2374	0.6431209133
2375	0.6431010074
2376	0.6430746261
2377	0.6430606559
2378	0.6430373924
2379	0.6430215037
2380	0.6429983001
2381	0.6429824713
2382	0.6429680215
2383	0.6429596275
2384	0.6429482355
2385	0.642937683
2386	0.6429282697
2387	0.64291364
2388	0.6429003294
2389	0.6428845006
2390	0.6428662735
2391	0.6428570401
2392	0.6428439693
2393	0.6428267015
2394	0.6428054766
2395	0.6427947442
2396	0.6427801745
2397	0.6427665042
2398	0.6427478574
2399	0.6427287309
2400	0.6427135017
2401	0.64270175
2402	0.6426924566
2403	0.6426771074
2404	0.6426654157
2405	0.6426428117
2406	0.6426242848
2407	0.6426128929
2408	0.6425994624
2409	0.6425881304
2410	0.6425811154
2411	0.6425671453
2412	0.6425443614
2413	0.6425306311
2414	0.6425142027
2415	0.6424987337
2416	0.642482725
2417	0.6424667763
2418	0.6424542452
2419	0.6424378168
2420	0.6424228274
2421	0.6424098766
2422	0.6423981849
2423	0.6423817565
2424	0.6423637093
2425	0.6423408055
2426	0.6423271951
2427	0.6423115462
2428	0.6422946981
2429	0.642280728
2430	0.6422702354
2431	0.6422556657
2432	0.642239717
2433	0.6422265264
2434	0.6422126762
2435	0.6421894726
2436	0.6421780807
2437	0.6421651898
2438	0.6421546373
2439	0.6421404873
2440	0.6421283759
2441	0.6421187227
2442	0.642111168
2443	0.6420994763
2444	0.6420847267
2445	0.6420685982
2446	0.6420653005
2447	0.6420485723
2448	0.6420322039
2449	0.6420168548
2450	0.6419977283
2451	0.6419789616
2452	0.6419642121
2453	0.6419465845
2454	0.6419322547
2455	0.6419200833
2456	0.641907732
2457	0.6418990382
2458	0.6418827297
2459	0.6418670208
2460	0.6418491535
2461	0.641831526
2462	0.641820134
2463	0.6418086222
2464	0.6417983694
2465	0.6417884165
2466	0.6417788233
2467	0.641766472
2468	0.6417539409
2469	0.6417314568
2470	0.6417182661
2471	0.641697281
2472	0.6416769554
2473	0.6416717391
2474	0.6416602872
2475	0.6416467368
2476	0.6416300086
2477	0.6416106423
2478	0.6415971519
2479	0.6415896572
2480	0.6415766464
2481	0.6415705907
2482	0.6415539225
2483	0.6415381536
2484	0.641523524
2485	0.6415095539
2486	0.6415025988
2487	0.6414964831
2488	0.6414821533
2489	0.6414600889
2490	0.6414491766
2491	0.6414301701
2492	0.6414241144
2493	0.641413382
2494	0.6413979129
2495	0.6413926966
2496	0.641377947
2497	0.6413593602
2498	0.6413389746
2499	0.6413297412
2500	0.6413196683
2501	0.6413080365
2502	0.6412907088
2503	0.6412679249
2504	0.6412597107
2505	0.6412454408
2506	0.6412368069
2507	0.6412288326
2508	0.641207008
2509	0.6411981943
2510	0.6411903398
2511	0.6411812263
2512	0.6411698343
2513	0.6411636587
2514	0.6411441725
2515	0.6411155128
2516	0.6410949474
2517	0.6410715039
2518	0.6410539963
2519	0.6410372082
2520	0.6410227585
2521	0.6410081888
2522	0.6409926598
2523	0.6409747324
2524	0.6409455931
2525	0.6409170533
2526	0.6409081796
2527	0.6408846762
2528	0.6408682478
2529	0.6408488216
2530	0.6408287358
2531	0.640815725
2532	0.640797318
2533	0.6407784314
2534	0.6407679388
2535	0.640760624
2536	0.6407503113
2537	0.6407400586
2538	0.6407227908
2539	0.6407131376
2540	0.6407009662
2541	0.6406817199
2542	0.6406718269
2543	0.6406360921
2544	0.6406220021
2545	0.6406093511
2546	0.6405972996
2547	0.6405820704
2548	0.640572777
2549	0.6405604257
2550	0.6405441772
2551	0.6405200143
2552	0.6405083825
2553	0.6404990292
2554	0.640490755
2555	0.6404810419
2556	0.6404581381
2557	0.6404421294
2558	0.6404292386
2559	0.6404131699
2560	0.6403900263
2561	0.6403819321
2562	0.6403691011
2563	0.6403510539
2564	0.6403375035
2565	0.6403224542
2566	0.6403078845
2567	0.640292955
2568	0.6402842012
2569	0.6402632161
2570	0.6402517042
2571	0.6402352759
2572	0.6402120723
2573	0.6401930058
2574	0.6401769372
2575	0.6401634467
2576	0.6401498363
2577	0.6401353266
2578	0.640119198
